Age,DailyRate,DistanceFromHome,Education,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,Attrition,Department,JobRole,MaritalStatus,EngagementScore,LoyaltyScore,IncomePerLevel,Cluster,PCA1,PCA2
33,589,28,4,1549,2,1,79,3,2,3,5207,22949,1,1,12,3,2,1,15,3,3,15,14,5,7,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0,Research & Development,Laboratory Technician,Married,2.3333333333333335,0.4545454545316805,2603.49999869825,0,-0.203778826002436,0.7399474602749468
40,898,6,2,1550,3,1,38,3,4,4,16437,17381,1,1,21,4,4,0,21,2,3,21,7,7,7,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0,Human Resources,Manager,Single,3.6666666666666665,0.5249999999868751,4109.2499989726875,3,1.9523780897877072,2.962556961806566
24,350,21,2,1551,3,1,57,2,1,1,2296,10036,0,0,14,3,2,3,2,3,3,1,1,0,0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,0,Research & Development,Laboratory Technician,Divorced,2.0,0.04166666666493055,2295.9999977039997,0,-1.9706234128199716,-1.2068444321978364
40,1142,8,2,1552,4,1,72,3,2,4,4069,8841,3,1,18,3,3,0,8,2,3,2,2,2,2,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0,Research & Development,Healthcare Representative,Divorced,3.6666666666666665,0.04999999999875,2034.49999898275,1,1.8417592560119376,-1.0348589921268023
45,538,1,4,1553,1,1,66,3,3,2,7441,20933,1,0,12,3,1,3,10,4,3,10,8,7,7,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,0,Research & Development,Healthcare Representative,Divorced,1.3333333333333333,0.22222222221728397,2480.3333325065555,0,-1.9829772985618905,0.5897642868603159
35,1402,28,4,1554,2,0,98,2,1,3,2430,26204,0,0,23,4,1,2,6,5,3,5,3,4,2,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,Sales,Sales Representative,Married,2.0,0.14285714285306123,2429.99999757,2,-0.7752350070618146,-0.8604365470524623
32,824,5,2,1555,4,0,67,2,2,2,5878,15624,3,0,12,3,1,1,12,2,3,7,1,2,5,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,Research & Development,Research Scientist,Married,2.3333333333333335,0.21874999999316408,2938.9999985305,0,-0.8896086889256166,-0.03742780216193625
36,1157,2,4,1556,3,1,70,3,1,4,2644,17001,3,1,21,4,4,0,7,3,2,3,2,1,2,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,Sales,Sales Representative,Single,3.6666666666666665,0.08333333333101853,2643.9999973559998,2,1.7275336444679685,-1.1807684732057595
48,492,16,4,1557,3,0,96,3,2,3,6439,13693,8,0,14,3,3,1,18,2,3,8,7,7,7,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0,Sales,Sales Executive,Divorced,3.0,0.16666666666319446,3219.49999839025,1,0.5103052691720584,0.08697782408642592
29,598,9,3,1558,3,1,91,4,1,3,2451,22376,6,0,18,3,1,2,5,2,2,1,0,0,0,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,Research & Development,Research Scientist,Married,2.3333333333333335,0.03448275861950059,2450.999997549,0,-0.31646868934873224,-1.2864981230499104
33,1242,8,4,1560,1,1,46,3,2,1,6392,10589,2,0,13,3,4,1,8,6,1,2,2,2,2,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0,Sales,Sales Executive,Married,2.0,0.06060606060422406,3195.999998402,0,-1.9321567060485831,-0.47705201711513257
30,740,1,3,1562,2,1,64,2,2,1,9714,5323,1,0,11,3,4,1,10,4,3,10,8,6,7,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,1,Sales,Sales Executive,Married,2.3333333333333335,0.3333333333222222,4856.9999975715,0,-1.4790988039188766,0.9273847237013373
38,888,10,4,1563,3,1,71,3,2,3,6077,14814,3,0,11,3,3,0,10,2,3,6,3,1,2,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0,Human Resources,Human Resources,Married,3.0,0.15789473683795016,3038.49999848075,1,0.4944541221764732,-0.19775583688552603
35,992,1,3,1564,4,1,68,2,1,1,2450,21731,1,0,19,3,2,0,3,3,3,3,0,1,2,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,Research & Development,Laboratory Technician,Single,2.3333333333333335,0.08571428571183674,2449.99999755,0,-1.5813607497550863,-0.96900205032031
30,1288,29,4,1568,3,1,33,3,3,2,9250,17799,3,0,12,3,2,1,9,3,3,4,2,1,3,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,0,Sales,Sales Executive,Married,2.3333333333333335,0.1333333333288889,3083.3333323055554,0,-0.8828442761453983,0.12289729097686378
35,104,2,3,1569,1,0,69,3,1,1,2074,26619,1,1,12,3,4,1,1,2,3,1,0,0,0,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1,Research & Development,Laboratory Technician,Divorced,2.0,0.028571428570612248,2073.9999979259997,0,-1.9723552471971717,-1.2401543887190303
53,607,2,5,1572,3,0,78,2,3,4,10169,14618,0,0,16,3,2,1,34,4,3,33,7,1,9,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,1,Research & Development,Manufacturing Director,Married,3.0,0.6226415094222143,3389.6666655367776,3,1.341198479374888,3.483248585118506
38,903,2,3,1573,3,1,81,3,2,2,4855,7653,4,0,11,3,1,2,7,2,3,5,2,1,4,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1,Research & Development,Manufacturing Director,Married,2.0,0.13157894736495845,2427.4999987862498,0,-1.2856504694399924,-0.4056591579895412
32,1200,1,4,1574,4,1,62,3,2,1,4087,25174,4,0,14,3,2,1,9,3,2,6,5,1,2,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,0,Research & Development,Research Scientist,Married,2.3333333333333335,0.18749999999414066,2043.49999897825,0,-1.5490496742677584,-0.3777524938435262
48,1108,15,4,1576,3,0,65,3,1,1,2367,16530,8,0,12,3,4,1,10,3,2,8,2,7,6,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0,Research & Development,Research Scientist,Married,2.6666666666666665,0.16666666666319446,2366.999997633,0,-1.1744061896842832,-0.4210941593566172
34,479,7,4,1577,1,1,35,3,1,4,2972,22061,1,0,13,3,3,0,1,4,1,1,0,0,0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,Research & Development,Research Scientist,Single,2.6666666666666665,0.029411764705017305,2971.9999970279996,1,0.7015855084463886,-1.2676210530891348
55,685,26,5,1578,3,1,60,2,5,4,19586,23037,1,0,21,4,3,1,36,3,3,36,6,2,13,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0,Sales,Manager,Married,3.3333333333333335,0.6545454545335537,3917.1999992165597,3,1.699613214785509,5.178860834108604
34,1351,1,4,1580,2,1,45,3,2,4,5484,13008,9,0,17,3,2,1,9,3,2,2,2,2,1,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,Research & Development,Research Scientist,Married,2.6666666666666665,0.05882352941003461,2741.999998629,1,0.727695342904782,-0.7754996791306245
26,474,3,3,1581,1,0,89,3,1,4,2061,11133,1,0,21,4,1,0,1,5,3,1,0,0,0,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,Research & Development,Research Scientist,Married,2.0,0.038461538460059175,2060.999997939,2,-0.1652122141788434,-1.4202522935399333
38,1245,14,3,1582,3,1,80,3,2,2,9924,12355,0,0,11,3,4,1,10,3,3,9,8,7,7,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0,Sales,Sales Executive,Married,3.0,0.23684210525692523,4961.999997518999,0,-0.09495018120350206,0.7687071823188878
38,437,16,3,1583,2,0,90,3,2,2,4198,16379,2,0,12,3,2,0,8,5,4,3,2,1,2,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,Sales,Sales Executive,Single,2.0,0.07894736841897508,2098.9999989505,0,-1.303802927882758,-0.7346560494738903
36,884,1,4,1585,2,0,73,3,2,3,6815,21447,6,0,13,3,1,0,15,5,3,1,0,0,0,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,Sales,Sales Executive,Single,2.0,0.027777777777006175,3407.49999829625,0,-0.6574590177079265,-0.6160204507028667
29,1370,3,1,1586,2,1,87,3,1,1,4723,16213,1,1,18,3,4,0,10,3,3,10,9,1,5,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,Research & Development,Laboratory Technician,Single,2.3333333333333335,0.3448275861950059,4722.9999952769995,0,-1.5180338731828658,0.17851088137125587
35,670,10,4,1587,1,0,51,3,2,3,6142,4223,3,1,16,3,3,0,10,4,3,5,2,0,4,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0,Research & Development,Healthcare Representative,Single,2.3333333333333335,0.14285714285306123,3070.9999984645,0,-0.26162066293795544,-0.2718477335457277
39,1462,6,3,1588,4,1,38,4,3,3,8237,4658,2,0,11,3,1,1,11,3,3,7,6,7,6,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0,Sales,Sales Executive,Married,2.6666666666666665,0.17948717948257728,2745.6666657514443,1,0.14278384934380048,0.25723170061845246
29,995,2,1,1590,1,1,87,3,2,4,8853,24483,1,0,19,3,4,1,6,0,4,6,4,1,3,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0,Research & Development,Healthcare Representative,Divorced,3.0,0.20689655171700358,4426.49999778675,1,1.1550655650289994,0.17515431847095247
50,264,9,3,1591,3,1,59,3,5,3,19331,19519,4,1,16,3,3,1,27,2,3,1,0,0,0,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0,Sales,Manager,Married,3.0,0.0199999999996,3866.19999922676,3,0.565281403096411,1.2148950304304613
23,977,10,3,1592,4,1,45,4,1,3,2073,12826,2,0,16,3,4,1,4,2,3,2,2,2,2,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,0,Research & Development,Research Scientist,Married,3.6666666666666665,0.08695652173534972,2072.9999979269996,1,1.187232636646871,-1.290734165111519
36,1302,6,4,1594,1,1,80,4,2,1,5562,19711,3,1,13,3,4,1,9,3,3,3,2,0,2,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0,Research & Development,Laboratory Technician,Married,2.0,0.08333333333101853,2780.9999986095,0,-1.9321179999172289,-0.4863805291648634
42,1059,9,2,1595,4,1,93,2,5,4,19613,26362,8,0,22,4,4,0,24,2,3,1,0,0,1,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,0,Research & Development,Manager,Single,4.0,0.023809523808956918,3922.59999921548,2,2.2219167303962433,1.1192431967513654
35,750,28,3,1596,2,1,46,4,2,3,3407,25348,1,0,17,3,4,2,10,3,2,10,9,6,8,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0,Research & Development,Laboratory Technician,Married,3.0,0.28571428570612245,1703.49999914825,1,0.4996796329414405,-0.13754073310798098
34,653,10,4,1597,4,1,92,2,2,3,5063,15332,1,0,14,3,2,1,8,3,2,8,2,7,7,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,0,Research & Development,Healthcare Representative,Married,3.0,0.23529411764013844,2531.49999873425,1,0.49957101645571916,-0.11948388840529763
40,118,14,2,1598,4,0,84,3,2,1,4639,11262,1,0,15,3,3,1,5,2,3,5,4,1,2,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0,Sales,Sales Executive,Married,2.6666666666666665,0.12499999999687501,2319.49999884025,0,-1.176222938232534,-0.42581840033184043
43,990,27,3,1599,4,1,87,4,1,2,4876,5855,5,0,12,3,3,1,8,0,3,6,4,0,2,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,0,Research & Development,Laboratory Technician,Divorced,3.0,0.13953488371768524,4875.999995124,0,-0.15387065786483642,-0.33434535476056226
35,1349,7,2,1601,3,1,63,2,1,4,2690,7713,1,0,18,3,4,1,1,5,2,1,0,0,1,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0,Research & Development,Laboratory Technician,Married,3.6666666666666665,0.028571428570612248,2689.99999731,1,1.8244880177218672,-1.3569795519478691
46,563,1,4,1602,4,1,56,4,4,1,17567,3156,1,0,15,3,2,0,27,5,1,26,0,0,12,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0,Sales,Manager,Single,2.3333333333333335,0.5652173912920605,4391.7499989020625,3,-1.3136197945858132,3.9490263289344183
28,329,24,3,1604,3,1,51,3,1,2,2408,7324,1,1,17,3,3,3,1,3,3,1,1,0,0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1,Research & Development,Laboratory Technician,Married,2.6666666666666665,0.035714285713010205,2407.999997592,0,-0.5807257111619344,-1.265017656019594
22,457,26,2,1605,2,0,85,2,1,3,2814,10293,1,1,14,3,2,0,4,2,2,4,2,1,3,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0,Research & Development,Research Scientist,Married,2.3333333333333335,0.18181818180991735,2813.9999971859997,0,-0.2940961588909221,-0.8864057044470046
50,1234,20,5,1606,2,1,41,3,4,3,11245,20689,2,1,15,3,3,1,32,3,3,30,8,12,13,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0,Research & Development,Healthcare Representative,Married,2.6666666666666665,0.599999999988,2811.2499992971875,3,0.31606182039813757,3.3583670009761755
32,634,5,4,1607,2,0,35,4,1,4,3312,18783,3,0,17,3,4,2,6,3,3,3,2,0,2,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0,Research & Development,Research Scientist,Married,3.3333333333333335,0.09374999999707033,3311.9999966879996,1,1.4673333035473166,-1.0175522797233745
44,1313,7,3,1608,2,0,31,3,5,4,19049,3549,0,1,14,3,4,1,23,4,2,22,7,1,10,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0,Research & Development,Research Director,Divorced,3.3333333333333335,0.4999999999886364,3809.79999923804,3,1.7138565836576576,3.532669054904948
30,241,7,3,1609,2,1,48,2,1,2,2141,5348,1,0,12,3,2,1,6,3,2,6,4,1,1,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,Research & Development,Research Scientist,Married,2.0,0.19999999999333334,2140.999997859,0,-1.3003089523475795,-0.6976721659218353
45,1015,5,5,1611,3,0,50,1,2,1,5769,23447,1,1,14,3,1,0,10,3,3,10,7,1,4,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,Research & Development,Laboratory Technician,Single,1.6666666666666667,0.22222222221728397,2884.4999985577497,0,-2.259942240196979,0.3668216945526834
45,336,26,3,1612,1,1,52,2,2,1,4385,24162,1,0,15,3,1,1,10,2,3,10,7,4,5,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0,Sales,Sales Executive,Married,1.0,0.22222222221728397,2192.49999890375,0,-3.0208071726912555,0.1905235241913142
31,715,2,4,1613,4,1,54,3,2,1,5332,21602,7,0,13,3,4,0,10,3,3,5,2,0,3,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,0,Sales,Sales Executive,Single,3.0,0.16129032257544224,2665.999998667,0,-0.7957826709296424,-0.33751927030196127
36,559,12,4,1614,3,0,76,3,2,3,4663,12421,9,1,12,3,2,2,7,2,3,3,2,1,1,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,Research & Development,Manufacturing Director,Married,2.6666666666666665,0.08333333333101853,2331.4999988342497,1,0.08884854645614262,-0.739863441529966
34,426,10,4,1615,3,1,42,4,2,4,4724,17000,1,0,13,3,1,1,9,3,3,9,7,7,2,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0,Research & Development,Manufacturing Director,Divorced,2.6666666666666665,0.26470588234515574,2361.9999988189998,1,0.7673616173776879,-0.08307277504617894
49,722,25,4,1617,3,0,84,3,1,1,3211,22102,1,0,14,3,4,1,10,3,2,9,6,1,4,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0,Research & Development,Laboratory Technician,Married,2.6666666666666665,0.18367346938400667,3210.999996789,0,-1.16130851622215,-0.17924759385464362
39,1387,10,5,1618,2,1,76,3,2,1,5377,3835,2,0,13,3,4,3,10,3,3,7,7,7,7,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,Research & Development,Manufacturing Director,Married,2.3333333333333335,0.17948717948257728,2688.49999865575,0,-1.5324727299397187,-0.06898592560077589
27,1302,19,3,1619,4,1,67,2,1,1,4066,16290,1,0,11,3,1,2,7,3,3,7,7,0,7,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,0,Research & Development,Laboratory Technician,Divorced,2.0,0.25925925924965704,4065.999995934,0,-1.9177340496980593,-0.2500127724328972
35,819,18,5,1621,2,1,48,4,2,1,5208,26312,1,0,11,3,4,0,16,2,3,16,15,1,10,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,Research & Development,Research Scientist,Married,2.3333333333333335,0.45714285712979597,2603.9999986979997,0,-1.4751688667037552,0.942534909921177
28,580,27,3,1622,2,0,39,1,2,1,4877,20460,0,0,21,4,2,1,6,5,2,5,3,0,0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0,Research & Development,Manufacturing Director,Divorced,1.6666666666666667,0.178571428565051,2438.49999878075,2,-2.4090913834633483,-0.3903661585961264
21,546,5,1,1623,3,1,97,3,1,4,3117,26009,1,0,18,3,3,0,3,2,3,2,2,2,2,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,Research & Development,Research Scientist,Single,3.3333333333333335,0.0952380952335601,3116.9999968829998,1,1.45929851526898,-1.1620197380980744
18,544,3,2,1624,2,0,70,3,1,4,1569,18420,1,1,12,3,3,0,0,2,4,0,0,0,0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,Sales,Sales Representative,Single,3.0,0.0,1568.9999984309998,1,1.0591611804841985,-1.609024639752827
47,1176,26,4,1625,4,0,98,3,5,3,19658,5220,3,0,11,3,3,1,27,2,3,5,2,1,0,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0,Human Resources,Manager,Married,3.3333333333333335,0.10638297872114079,3931.59999921368,3,0.9689208136195355,1.709112596782167
39,170,3,2,1627,3,1,76,2,2,3,3069,10302,0,0,15,3,4,1,11,3,3,10,8,0,7,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0,Research & Development,Laboratory Technician,Divorced,3.3333333333333335,0.2564102564036818,1534.49999923275,1,0.8720770117628308,-0.20393784259769981
40,884,15,3,1628,1,0,80,2,3,3,10435,25800,1,0,13,3,4,2,18,2,3,18,15,14,12,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,Research & Development,Manufacturing Director,Married,2.6666666666666665,0.44999999998875007,3478.3333321738887,3,0.23157997636042163,1.8543261197474634
35,208,8,4,1630,3,0,52,3,2,3,4148,12250,1,0,12,3,4,1,15,5,3,14,11,2,9,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0,Research & Development,Healthcare Representative,Married,3.3333333333333335,0.39999999998857144,2073.999998963,1,0.9065486805463706,0.41879540081027516
37,671,19,3,1631,3,1,85,3,2,3,5768,26493,3,0,17,3,1,3,9,2,2,4,3,0,2,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,Research & Development,Manufacturing Director,Married,2.3333333333333335,0.10810810810518627,2883.999998558,0,-0.2710518401961066,-0.443173219926255
39,711,4,3,1633,1,0,81,3,2,3,5042,3140,0,0,13,3,4,0,10,2,1,9,2,3,8,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0,Research & Development,Manufacturing Director,Single,2.6666666666666665,0.23076923076331363,2520.9999987395,1,0.13088664102541858,0.008255833005331366
45,1329,2,2,1635,4,0,59,2,2,4,5770,5388,1,0,19,3,1,2,10,3,3,10,7,3,9,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,0,Research & Development,Manufacturing Director,Divorced,3.0,0.22222222221728397,2884.9999985575,1,1.1570692397679143,0.1734008995311416
38,397,2,2,1638,4,0,54,2,3,3,7756,14199,3,1,19,3,4,1,10,6,4,5,4,0,2,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,Research & Development,Manufacturing Director,Married,3.6666666666666665,0.13157894736495845,2585.3333324715554,1,1.2511067837114578,-0.09240314879351919
35,737,10,3,1639,4,1,55,2,3,1,10306,21530,9,0,17,3,3,0,15,3,3,13,12,6,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,1,Sales,Sales Executive,Married,2.6666666666666665,0.3714285714179592,3435.333332188222,0,-1.0799056960276385,1.3461554623078438
37,1470,10,3,1640,2,0,71,3,1,2,3936,9953,1,0,11,3,1,1,8,2,1,8,4,7,7,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,Research & Development,Research Scientist,Married,1.6666666666666667,0.21621621621037254,3935.999996064,0,-1.648313028123681,-0.18224228559211406
40,448,16,3,1641,3,0,84,3,3,4,7945,19948,6,1,15,3,4,0,18,2,2,4,2,3,3,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0,Research & Development,Manufacturing Director,Single,3.6666666666666665,0.0999999999975,2648.3333324505556,1,1.885023312924104,-0.2228677310851437
44,602,1,5,1642,1,1,37,3,2,4,5743,10503,4,1,11,3,3,0,14,3,3,10,7,0,2,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0,Human Resources,Human Resources,Married,2.6666666666666665,0.227272727267562,2871.49999856425,1,0.781824475596623,0.18503163906484377
48,365,4,5,1644,3,1,89,2,4,4,15202,5602,2,0,25,4,2,1,23,3,3,2,2,2,2,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0,Research & Development,Manager,Married,3.0,0.041666666665798616,3800.499999049875,2,1.0689174488776867,0.6196499311217585
35,763,15,2,1645,1,1,59,1,2,4,5440,22098,6,1,14,3,4,2,7,2,2,2,2,2,2,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1,Sales,Sales Executive,Divorced,3.0,0.057142857141224496,2719.99999864,1,1.1023862321175992,-0.7977836029571408
24,567,2,1,1646,1,0,32,3,1,4,3760,17218,1,1,13,3,3,0,6,2,3,6,3,1,3,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,0,Research & Development,Research Scientist,Single,2.6666666666666665,0.24999999998958333,3759.9999962399997,1,0.7403006524122325,-0.5733421480150194
27,486,8,3,1647,2,0,86,4,1,3,3517,22490,7,0,17,3,1,0,5,0,3,3,2,0,2,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,Research & Development,Research Scientist,Married,2.0,0.11111111110699588,3516.999996483,0,-0.6701597347688831,-0.8804509377830283
27,591,2,3,1648,4,1,87,3,1,4,2580,6297,2,0,13,3,3,0,6,0,2,4,2,1,2,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,Research & Development,Research Scientist,Single,3.6666666666666665,0.14814814814266117,2579.99999742,1,1.8431706488084356,-1.027858347013993
40,1329,7,3,1649,1,1,73,3,1,1,2166,3339,3,1,14,3,2,0,10,3,1,4,2,0,3,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1,Research & Development,Laboratory Technician,Single,1.3333333333333333,0.0999999999975,2165.9999978339997,0,-2.7021650741803778,-0.8493602233239409
29,469,10,3,1650,3,1,42,2,2,3,5869,23413,9,0,11,3,3,0,8,2,3,5,2,1,4,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,Sales,Sales Executive,Single,3.0,0.17241379309750296,2934.49999853275,1,0.4863179201733455,-0.3441738782997554
36,711,5,4,1651,2,0,42,3,3,1,8008,22792,4,0,12,3,3,2,9,6,3,3,2,0,2,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0,Research & Development,Healthcare Representative,Married,2.0,0.08333333333101853,2669.3333324435553,0,-1.9130366175450153,-0.11937082803495369
25,772,2,1,1653,4,1,77,4,2,3,5206,4973,1,0,17,3,3,2,7,6,3,7,7,0,7,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0,Research & Development,Manufacturing Director,Divorced,3.3333333333333335,0.2799999999888,2602.9999986985,1,0.8692071206879045,-0.22891813821418952
